"booking_id","booking_datetime","city","service_type","customer_segment","customer_age","driver_status","driver_experience_years","payment_method","booking_channel","distance_km","estimated_duration_min","actual_duration_min","waiting_time_min","traffic_level","weather_condition","promo_code_used","discount_amount_vnd","basket_value_vnd","fare_amount_vnd","driver_rating","customer_rating","completed_flag","cancellation_reason","loyalty_points_earned","booking_hour","booking_day","is_weekend","time_period","estimated_speed_kmh","distance_invalid","distance_km_clean"
"GB2025001235",2025-09-28 05:00:00,"Hai Phong","GrabFood","Student",35,"High Performer",1.5,"Moca Wallet","Mobile App",1.7,6,7.4,9.6,"Medium","Cloudy","None",0,150000,14000,"5.0","3.7","1",NA,"1",5,"Sunday","Weekend","Early Morning",17,FALSE,1.7
"GB2025001237",2025-06-01 21:37:00,"Ho Chi Minh City","GrabFood","Student",49,"Standard",3.1,"Cash","Mobile App",1.99,7.8,7.6,5.2,"High","Rain","WELCOME",4000,354000,29000,NA,NA,"0","App issue","0",21,"Sunday","Weekend","Night",15.3076923076923,FALSE,1.99
"GB2025001239",2025-08-10 11:20:00,"Da Nang","GrabFood","Student",42,"High Performer",0.8,"Moca Wallet","Mobile App",3.31,9.8,11.3,1.6,"Low","Clear","None",0,225000,19000,"5","4.7","1",NA,"1",11,"Sunday","Weekend","Lunch",20.265306122449,FALSE,3.31
"GB2025001242",2025-04-26 00:48:00,"Da Nang","GrabFood","Corporate",NA,"New",1,"Card","Mobile App",1.61,7.9,8.1,7.8,"High","Clear","MART15",5000,216000,7000,"4.4","4.2","1",NA,"0",0,"Saturday","Weekend","Early Morning",12.2278481012658,FALSE,1.61
"GB2025001247",2025-09-16 05:57:00,"Hue","GrabFood","Working Professional",26,"High Performer",5,"Card","Mobile App",1.64,7,7.9,11.8,"Severe","Clear","RIDE10",3000,51000,5000,NA,NA,"0","Payment issue","0",5,"Tuesday","Weekday","Early Morning",14.0571428571429,FALSE,1.64
"GB2025001252",2025-04-07 08:11:00,"Ho Chi Minh City","GrabFood","Working Professional",38,"New",1.4,"Cash","Mobile App",81.68,5.1,6.8,3.7,"Medium","Clear","RIDE10",3000,357000,34000,"5","4.0","1",NA,"3",8,"Monday","Weekday","Morning",960.941176470588,TRUE,NA
"GB2025001253",2025-07-11 10:13:00,"Bien Hoa","GrabMart","Tourist",22,"New",0.9,"Moca Wallet","Mobile App",0.9,4.5,5.2,9.4,"Medium","Cloudy","WEEKEND",2000,178000,17000,"4.2","4.6","1",NA,"1",10,"Friday","Weekday","Morning",12,FALSE,0.9
"GB2025001262",2025-10-01 04:04:00,"Ho Chi Minh City","GrabFood","Frequent User",21,"Standard",0.4,"Moca Wallet","Mobile App",2.4,11.5,13.4,1.8,"Low","Clear","WELCOME",4000,445000,21000,"4.4","4.1","1",NA,"2",4,"Wednesday","Weekday","Early Morning",12.5217391304348,FALSE,2.4
"GB2025001278",2025-08-14 05:47:00,"Hanoi","GrabFood","Tourist",56,"Standard",5,"Cash","Mobile App",6.02,42.8,50.7,6.4,"Severe","Clear","FOOD20",9000,354000,31000,"4.9","4.1","1",NA,"3",5,"Thursday","Weekday","Early Morning",8.4392523364486,FALSE,6.02
"GB2025001279",2025-04-05 11:51:00,"Da Nang","GrabFood","Corporate",33,"New",4.1,"Moca Wallet","Mobile App",2.91,15.9,21.2,15,"High","Rain","RIDE10",3000,117000,6000,"4.8","5","1",NA,"0",11,"Saturday","Weekend","Lunch",10.9811320754717,FALSE,2.91
"GB2025001281",2025-08-07 09:23:00,"Ho Chi Minh City","GrabFood","Corporate",20,"Preferred",4.3,"Cash","Mobile App",1.43,4.5,5.4,7.8,"Medium","Clear","None",0,63000,7000,NA,NA,"0","Customer changed mind","0",9,"Thursday","Weekday","Morning",19.0666666666667,FALSE,1.43
"GB2025001283",2025-11-15 02:41:00,"Hanoi","GrabMart","Student",44,"High Performer",2.9,"Moca Wallet","Mobile App",3.57,21.5,23,11.7,"High","Cloudy","None",0,299000,25000,"4.8","4.0","1",NA,"2",2,"Saturday","Weekend","Early Morning",9.96279069767442,FALSE,3.57
"GB2025001285",2025-03-11 10:20:00,"Ho Chi Minh City","GrabFood","Family",46,"Standard",3.1,"Cash","Mobile App",1.23,4.6,5,5.7,"Medium","Clear","WELCOME",2000,305000,19000,"4.7","4.4","1",NA,"1",10,"Tuesday","Weekday","Morning",16.0434782608696,FALSE,1.23
"GB2025001289",2025-07-23 19:15:00,"Ho Chi Minh City","GrabFood","Working Professional",51,"Preferred",5.5,"Moca Wallet","Mobile App",1.07,4,5.3,2.6,"Severe","Clear","None",0,388000,32000,"4.5","4.0","1",NA,"3",19,"Wednesday","Weekday","Evening",16.05,FALSE,1.07
"GB2025001292",2025-12-05 05:33:00,"Hai Phong","GrabFood","Family",46,"Standard",2.9,"Card","Mobile App",6.78,15.4,14,5.5,"Low","Rain","None",0,419000,29000,"5","4.4","1",NA,"2",5,"Friday","Weekday","Early Morning",26.4155844155844,FALSE,6.78
"GB2025001294",2025-09-08 09:53:00,"Hue","GrabFood","Family",41,"Standard",2.4,"Card","Mobile App",3.41,21,21.3,10.5,"Severe","Clear","None",0,87000,12000,"4.4","4.2","1",NA,"1",9,"Monday","Weekday","Morning",9.74285714285714,FALSE,3.41
"GB2025001296",2025-09-21 06:36:00,"Ho Chi Minh City","GrabFood","Frequent User",36,"High Performer",2.1,"Cash","Mobile App",7.53,33.3,39.2,6.9,"Medium","Rain","RIDE10",12000,120000,13000,"4.6","4.5","1",NA,"1",6,"Sunday","Weekend","Morning",13.5675675675676,FALSE,7.53
"GB2025001297",2025-06-27 00:59:00,"Can Tho","GrabFood","Frequent User",34,"New",5.6,"Cash","Mobile App",2.54,10.7,10.1,5.2,"Low",NA,"None",0,144000,13000,"4.8","3.7","1",NA,"1",0,"Friday","Weekday","Early Morning",14.2429906542056,FALSE,2.54
"GB2025001298",2025-09-17 10:33:00,"Hue","GrabMart","Family",23,"Standard",2.7,"Card","Mobile App",3.55,19.2,17.6,7,"High","Clear","WEEKEND",5000,254000,7000,"4.2","3.9","1",NA,"0",10,"Wednesday","Weekday","Morning",11.09375,FALSE,3.55
"GB2025001301",2025-09-05 06:18:00,"Can Tho","GrabMart","Frequent User",60,"High Performer",1.6,"Card","Mobile App",4.61,16.1,20.5,6.8,"Low","Cloudy","FOOD20",7000,281000,6000,"4.6","4.9","1",NA,"0",6,"Friday","Weekday","Morning",17.1801242236025,FALSE,4.61
"GB2025001307",2025-05-29 02:25:00,"Ho Chi Minh City","GrabFood","Working Professional",42,"New",1.5,"Corporate Account","Mobile App",2.18,10.1,9.4,4.9,"Medium","Clear","RIDE10",5000,53000,5000,"3.8","3.9","1",NA,"0",2,"Thursday","Weekday","Early Morning",12.950495049505,FALSE,2.18
"GB2025001310",2025-12-22 21:17:00,"Hanoi","GrabFood","Tourist",40,"New",1.9,"Card","Mobile App",1.74,7.2,6.2,1.2,"Low","Clear","FOOD20",4000,355000,NA,"4.7","4.2","1",NA,"2",21,"Monday","Weekday","Night",14.5,FALSE,1.74
"GB2025001321",2025-01-27 17:18:00,"Can Tho","GrabFood","Corporate",59,"Standard",2,"Card","Mobile App",3.76,14.9,18,4.9,"Medium","Cloudy","LOYALTY",4000,313000,19000,"4.1","4.9","1",NA,"1",17,"Monday","Weekday","Evening",15.1409395973154,FALSE,3.76
"GB2025001324",2025-05-14 06:12:00,"Hanoi","GrabFood","Family",42,"New",0.9,"Cash","Mobile App",107.52,5.6,5.3,10.3,"High","Clear","LOYALTY",1000,228000,2487000,"4.7","4.5","1",NA,"1",6,"Wednesday","Weekday","Morning",1152,TRUE,NA
"GB2025001326",2025-07-22 06:57:00,"Hanoi","GrabMart","Tourist",61,"High Performer",0.4,"Card","Mobile App",2.31,13.9,16.4,11.2,"Severe","Rain","WEEKEND",3000,332000,29000,"4.3","4.8","1",NA,"2",6,"Tuesday","Weekday","Morning",9.97122302158273,FALSE,2.31
"GB2025001327",2025-12-18 16:54:00,"Ho Chi Minh City","GrabMart","Frequent User",45,"Standard",6,"Moca Wallet","Mobile App",4.16,18.1,22,1.8,"Medium","Clear","None",0,412000,34000,"4.5","4.6","1",NA,"3",16,"Thursday","Weekday","Afternoon",13.7900552486188,FALSE,4.16
"GB2025001328",2025-07-31 09:53:00,"Hanoi","GrabFood","Corporate",19,"New",3.2,"Cash","Mobile App",2.12,9.1,10.2,3.9,"Medium","Rain","RIDE10",5000,221000,15000,"5","4.1","1",NA,"1",9,"Thursday","Weekday","Morning",13.978021978022,FALSE,2.12
"GB2025001335",2025-08-18 21:27:00,"Can Tho","GrabFood","Frequent User",44,"High Performer",1.7,"Cash","Mobile App",3.23,7.9,8.2,2.8,"Low","Heavy Rain","None",0,216000,25000,"4.8","4.8","1",NA,"2",21,"Monday","Weekday","Night",24.5316455696203,FALSE,3.23
"GB2025001338",2025-12-16 08:14:00,"Bien Hoa","GrabFood","Working Professional",37,"Preferred",NA,"Cash","Partner App",2.59,15.7,19.4,4.1,"High","Clear","None",0,283000,32000,"4.2","4.0","1",NA,"3",8,"Tuesday","Weekday","Morning",9.89808917197452,FALSE,2.59
"GB2025001339",2025-07-22 04:13:00,"Ho Chi Minh City","GrabFood","Tourist",49,"Preferred",0.9,"Cash","Mobile App",4.39,23.9,24.7,10.8,"High","Cloudy","None",0,91000,15000,"4.1","5","1",NA,"1",4,"Tuesday","Weekday","Early Morning",11.020920502092,FALSE,4.39
"GB2025001340",2025-06-23 09:22:00,"Ho Chi Minh City","GrabFood","Working Professional",25,"Preferred",0.7,"Cash","Mobile App",5.43,25.4,29.3,4.9,"Low","Clear","LOYALTY",8000,411000,24000,"4.1","4.3","1",NA,"2",9,"Monday","Weekday","Morning",12.8267716535433,FALSE,5.43
"GB2025001341",2025-10-28 04:14:00,"Da Nang","GrabFood","Frequent User",20,"Preferred",2.6,"Cash","Mobile App",5.73,21.5,21,10.1,"High","Cloudy","None",0,218000,28000,"3.7","3.7","1",NA,"2",4,"Tuesday","Weekday","Early Morning",15.9906976744186,FALSE,5.73
"GB2025001350",2025-06-14 10:06:00,"Can Tho","GrabFood","Corporate",48,"New",4.6,"Card","Partner App",2.08,12.4,11,9.4,"High","Cloudy","None",0,392000,15000,"4.5","4.3","1",NA,"1",10,"Saturday","Weekend","Morning",10.0645161290323,FALSE,2.08
"GB2025001351",2025-06-16 19:23:00,"Hanoi","GrabFood","Corporate",35,"New",0.8,"Cash","Mobile App",5.04,18.2,20.4,3.1,"Severe","Clear","None",0,236000,31000,"3.4","4.9","1",NA,"3",19,"Monday","Weekday","Evening",16.6153846153846,FALSE,5.04
"GB2025001354",2025-05-27 05:32:00,"Hai Phong","GrabFood","Working Professional",58,"New",1.3,"Card","Mobile App",2.75,7.9,9.3,4.9,"Low","Rain","None",0,227000,12000,"4.2","4.5","1",NA,"1",5,"Tuesday","Weekday","Early Morning",20.8860759493671,FALSE,2.75
"GB2025001355",2025-11-13 12:44:00,"Hanoi","GrabFood","Frequent User",40,"Standard",3.9,"Cash","Mobile App",2.64,10.1,11.3,6.6,"Low","Clear","None",0,418000,16000,"4.5","4.2","1",NA,"1",12,"Thursday","Weekday","Lunch",15.6831683168317,FALSE,2.64
"GB2025001357",2025-09-11 15:11:00,"Bien Hoa","GrabMart","Corporate",47,"High Performer",3.9,"Corporate Account","Mobile App",4.53,19.3,19.8,7.6,"Low","Rain","None",0,390000,31000,NA,NA,"0","Payment issue","0",15,"Thursday","Weekday","Afternoon",14.0829015544041,FALSE,4.53
"GB2025001361",2025-08-09 02:01:00,"Ho Chi Minh City","GrabFood","Frequent User",22,"Standard",4.9,"Cash","Mobile App",3.43,23.7,20.3,5.7,"Severe","Cloudy","None",0,147000,17000,"4.6","4.5","1",NA,"1",2,"Saturday","Weekend","Early Morning",8.68354430379747,FALSE,3.43
"GB2025001368",2025-03-26 11:58:00,"Da Nang","GrabMart","Frequent User",60,"Preferred",9.8,"Card","Mobile App",2.5,11.5,14.2,7.3,"Low","Clear","WELCOME",4000,162000,6000,"4.1","4.4","1",NA,"0",11,"Wednesday","Weekday","Lunch",13.0434782608696,FALSE,2.5
"GB2025001369",2025-05-05 10:38:00,"Ho Chi Minh City","GrabFood","Working Professional",25,"Standard",0.8,"Corporate Account","Mobile App",3.59,13.8,18.2,7.9,"Low","Clear","None",0,281000,15000,"4.5","4.3","1",NA,"1",10,"Monday","Weekday","Morning",15.6086956521739,FALSE,3.59
"GB2025001370",2025-04-30 07:51:00,"Da Nang","GrabMart","Tourist",25,"Preferred",2.2,"Card","Mobile App",2.23,10.7,9.7,4.6,"High","Cloudy","None",0,240000,17000,"4.5","5","1",NA,"1",7,"Wednesday","Weekday","Morning",12.5046728971963,FALSE,2.23
"GB2025001371",2025-03-11 13:28:00,"Bien Hoa","GrabFood","Tourist",45,"High Performer",0.7,"Moca Wallet","Mobile App",1.69,7.5,7.2,7.5,"Medium","Clear","None",0,97000,13000,"4.7","5","1",NA,"1",13,"Tuesday","Weekday","Lunch",13.52,FALSE,1.69
"GB2025001373",2025-05-21 03:09:00,"Nha Trang","GrabFood","Student",61,"New",2.8,"Cash","Mobile App",4.26,18.6,NA,4.3,"Low","Cloudy","None",0,311000,20000,"4.4","3.8","1",NA,"2",3,"Wednesday","Weekday","Early Morning",13.741935483871,FALSE,4.26
"GB2025001375",2025-09-12 16:51:00,"Hanoi","GrabFood","Tourist",23,"High Performer",2.4,"Moca Wallet","Mobile App",5.37,17.5,17,7.4,"Low","Clear","None",0,348000,27000,"4.4","4.7","1",NA,"2",16,"Friday","Weekday","Afternoon",18.4114285714286,FALSE,5.37
"GB2025001377",2025-03-03 09:42:00,"Ho Chi Minh City","GrabMart","Student",NA,"High Performer",2.2,"Cash","Mobile App",6.87,22,25.3,2.5,"Low","Clear","None",0,302000,32000,"4.1","3.8","1",NA,"3",9,"Monday","Weekday","Morning",18.7363636363636,FALSE,6.87
"GB2025001382",2025-03-02 12:37:00,"Hanoi","GrabFood","Student",21,"Preferred",4.1,"Cash","Web Booking",0.87,2.2,2.5,6.3,"Low","Clear","LOYALTY",2000,154000,11000,NA,NA,"0","Driver unavailable","0",12,"Sunday","Weekend","Lunch",23.7272727272727,FALSE,0.87
"GB2025001384",2025-12-25 05:14:00,"Hanoi","GrabFood","Frequent User",61,"High Performer",4.9,"Cash","Web Booking",1.91,5,4.6,4.1,"Low","Clear","None",0,153000,11000,"4.5","5","1",NA,"1",5,"Thursday","Weekday","Early Morning",22.92,FALSE,1.91
"GB2025001387",2025-10-20 00:54:00,"Ho Chi Minh City","GrabFood","Working Professional",27,"High Performer",1.6,"Moca Wallet","Partner App",4.34,11.4,13,3.2,"Low","Clear","RIDE10",3000,79000,11000,"3.7","3.9","1",NA,"1",0,"Monday","Weekday","Early Morning",22.8421052631579,FALSE,4.34
"GB2025001390",2025-03-30 17:41:00,"Hanoi","GrabFood","Family",50,"New",2.3,"Card","Mobile App",3.59,22,27.8,3.5,"High","Cloudy","None",0,84000,16000,"4.4","3.5","1",NA,"1",17,"Sunday","Weekend","Evening",9.79090909090909,FALSE,3.59
"GB2025001392",2025-07-11 11:58:00,"Ho Chi Minh City","GrabFood","Student",21,"High Performer",2.9,"Card","Mobile App",1.38,7.3,8.3,4.1,"Medium","Clear","None",0,188000,15000,"5","4.1","1",NA,"1",11,"Friday","Weekday","Lunch",11.3424657534247,FALSE,1.38
"GB2025001395",2025-04-18 17:08:00,"Bien Hoa","GrabFood","Frequent User",61,"Preferred",3.3,"Cash","Mobile App",2.98,12.6,12.6,1.9,"Low","Cloudy","WEEKEND",3000,313000,21000,"4.1","4.6","1",NA,"2",17,"Friday","Weekday","Evening",14.1904761904762,FALSE,2.98
"GB2025001397",2025-09-11 16:22:00,"Hanoi","GrabMart","Frequent User",61,"New",2,"Card","Mobile App",4.06,21.6,NA,5.1,"Medium","Clear","WELCOME",6000,334000,21000,"5","5","1",NA,"2",16,"Thursday","Weekday","Afternoon",11.2777777777778,FALSE,4.06
"GB2025001399",2025-02-25 08:30:00,"Nha Trang","GrabFood","Frequent User",19,"New",4,"Moca Wallet","Mobile App",1.63,9.1,7.7,6.2,"High","Clear","RIDE10",2000,67000,8000,"4.9","4.7","1",NA,"0",8,"Tuesday","Weekday","Morning",10.7472527472527,FALSE,1.63
"GB2025001401",2025-06-16 11:21:00,"Ho Chi Minh City","GrabFood","Student",54,"Preferred",3.9,"Moca Wallet","Mobile App",0.72,3.4,3,4.5,"Medium","Cloudy","WELCOME",1000,386000,34000,"4.3","3.6","1",NA,"3",11,"Monday","Weekday","Lunch",12.7058823529412,FALSE,0.72
"GB2025001403",2025-06-29 08:40:00,"Ho Chi Minh City","GrabMart","Working Professional",27,"Preferred",5.3,"Card","Mobile App",4.16,19.7,17.7,2.2,"Medium","Rain","None",0,323000,38000,"4.4","4.1","1",NA,"3",8,"Sunday","Weekend","Morning",12.6700507614213,FALSE,4.16
"GB2025001405",2025-07-22 09:38:00,"Nha Trang","GrabFood","Corporate",35,"High Performer",2.5,"Card","Mobile App",2.34,8.6,10.2,9.3,"Severe","Rain","FOOD20",2000,48000,12000,"4.1",NA,"1",NA,"1",9,"Tuesday","Weekday","Morning",16.3255813953488,FALSE,2.34
"GB2025001407",2025-06-14 08:50:00,"Ho Chi Minh City","GrabMart","Tourist",53,"Preferred",0.7,"Moca Wallet","Mobile App",5.9,23.9,28.2,3.1,"Medium","Cloudy","None",0,226000,23000,"4.7","4.4","1",NA,"2",8,"Saturday","Weekend","Morning",14.8117154811716,FALSE,5.9
"GB2025001408",2025-04-19 04:02:00,"Hai Phong","GrabMart","Family",28,"High Performer",2.8,"Card","Mobile App",3.59,14.5,13.7,7.2,"Low","Clear","FOOD20",3000,366000,33000,"4.4","4.2","1",NA,"3",4,"Saturday","Weekend","Early Morning",14.8551724137931,FALSE,3.59
"GB2025001429",2025-04-01 19:31:00,"Ho Chi Minh City","GrabFood","Family",18,"High Performer",0.7,"Cash","Mobile App",1.74,9.5,10.7,5.2,NA,"Clear","None",0,386000,31000,"4.6","4.4","1",NA,"3",19,"Tuesday","Weekday","Evening",10.9894736842105,FALSE,1.74
"GB2025001431",2025-10-29 22:21:00,"Hai Phong","GrabMart","Working Professional",43,"New",2.9,"Card","Web Booking",4.74,22,20.7,4.7,"High","Clear","LOYALTY",8000,366000,15000,"4.2","4.4","1",NA,"1",22,"Wednesday","Weekday","Night",12.9272727272727,FALSE,4.74
"GB2025001434",2025-11-29 06:12:00,"Da Nang","GrabFood","Family",NA,"High Performer",1,"Cash","Mobile App",2.57,10.2,10.2,8.8,"Medium","Clear","WEEKEND",4000,153000,11000,"4.9","4.0","1",NA,"1",6,"Saturday","Weekend","Morning",15.1176470588235,FALSE,2.57
"GB2025001437",2025-10-03 23:05:00,"Bien Hoa","GrabFood","Working Professional",32,"New",3.1,"Card","Mobile App",1.97,7.6,8.5,4.7,"High","Clear","None",0,207000,16000,"3.8",NA,"1",NA,"1",23,"Friday","Weekday","Night",15.5526315789474,FALSE,1.97
"GB2025001438",2025-11-14 00:49:00,"Ho Chi Minh City","GrabFood","Corporate",36,"New",4.4,"Card","Mobile App",2.08,7.4,7.4,3,"Medium","Clear","None",0,253000,24000,"4.0","4.5","1",NA,"2",0,"Friday","Weekday","Early Morning",16.8648648648649,FALSE,2.08
"GB2025001440",2025-12-21 04:45:00,"Can Tho","GrabMart","Corporate",25,"New",1.2,"Card","Mobile App",6.72,27.4,25.6,3.5,"Low","Cloudy","None",0,287000,25000,"4.5","4.3","1",NA,"2",4,"Sunday","Weekend","Early Morning",14.7153284671533,FALSE,6.72
"GB2025001441",2025-02-01 10:38:00,"Da Nang","GrabFood","Corporate",39,"Preferred",2.9,"Moca Wallet","Mobile App",1.17,3.4,4.1,3.5,"Low",NA,"MART15",1000,4e+05,18000,"5","4.0","1",NA,"1",10,"Saturday","Weekend","Morning",20.6470588235294,FALSE,1.17
"GB2025001452",2025-05-17 18:02:00,"Hanoi","GrabFood","Family",45,"New",2.5,"Moca Wallet","Mobile App",3.08,11.5,13.6,5.4,"High","Clear","None",0,56000,13000,"4.7","4.1","1",NA,"1",18,"Saturday","Weekend","Evening",16.0695652173913,FALSE,3.08
"GB2025001453",2025-02-16 16:27:00,"Can Tho","GrabFood","Student",19,"Preferred",4.5,"Corporate Account","Mobile App",3.45,17,20.8,11.3,"High","Clear","None",0,333000,20000,NA,NA,"0","Customer changed mind","0",16,"Sunday","Weekend","Afternoon",12.1764705882353,FALSE,3.45
"GB2025001469",2025-06-19 08:40:00,"Ho Chi Minh City","GrabFood","Student",36,"High Performer",3.4,"Card","Mobile App",6.2,24.3,20.7,6.4,NA,"Clear","RIDE10",6000,255000,28000,"4.1","3.7","1",NA,"2",8,"Thursday","Weekday","Morning",15.3086419753086,FALSE,6.2
"GB2025001472",2025-03-28 17:02:00,"Hanoi","GrabMart","Working Professional",46,"New",4.1,"Cash","Mobile App",5.67,29.6,33.5,6.2,"Medium","Clear","None",0,111000,20000,"4.6","4.5","1",NA,"2",17,"Friday","Weekday","Evening",11.4932432432432,FALSE,5.67
"GB2025001473",2025-09-17 05:18:00,"Ho Chi Minh City","GrabFood","Family",28,"New",1.1,"Moca Wallet","Mobile App",6.99,20,17.1,6.6,NA,"Cloudy","None",0,437000,38000,"4.5","5","1",NA,"3",5,"Wednesday","Weekday","Early Morning",20.97,FALSE,6.99
"GB2025001476",2025-12-09 14:54:00,"Ho Chi Minh City","GrabFood","Frequent User",54,"Standard",1.4,"Corporate Account","Mobile App",3.38,12,15.3,10.2,"Low","Rain","None",0,302000,23000,NA,NA,"0","Long wait time","0",14,"Tuesday","Weekday","Afternoon",16.9,FALSE,3.38
"GB2025001478",2025-06-17 03:59:00,"Hai Phong","GrabMart","Student",42,"High Performer",2.4,"Moca Wallet","Mobile App",5.65,23.9,23.2,5.6,"Low","Cloudy","None",0,52000,19000,"4.7","4.3","1",NA,"1",3,"Tuesday","Weekday","Early Morning",14.18410041841,FALSE,5.65
"GB2025001480",2025-01-02 14:45:00,"Ho Chi Minh City","GrabFood","Corporate",43,"High Performer",3.6,"Card","Mobile App",1.17,2.9,3.5,6.8,"Low","Cloudy","RIDE10",4000,160000,14000,"4.4","5","1",NA,"1",14,"Thursday","Weekday","Afternoon",24.2068965517241,FALSE,1.17
"GB2025001481",2025-01-01 21:42:00,"Hai Phong","GrabFood","Tourist",41,"New",2.1,"Moca Wallet","Mobile App",6.04,20.6,22.3,3.2,"Medium","Clear","None",0,139000,17000,"4.7","4.5","1",NA,"1",21,"Wednesday","Weekday","Night",17.5922330097087,FALSE,6.04
"GB2025001483",2025-06-27 15:20:00,"Da Nang","GrabFood","Corporate",38,"New",2.5,"Corporate Account","Mobile App",2.37,11.8,10.4,6.3,"Medium","Clear","LOYALTY",4000,270000,16000,"4.5","4.6","1",NA,"1",15,"Friday","Weekday","Afternoon",12.0508474576271,FALSE,2.37
"GB2025001486",2025-03-18 14:09:00,"Bien Hoa","GrabMart","Tourist",34,"High Performer",2.7,"Moca Wallet","Mobile App",4.67,20.4,25.5,4.4,"Low","Cloudy","WELCOME",3000,372000,25000,"4.2","3.8","1",NA,"2",14,"Tuesday","Weekday","Afternoon",13.7352941176471,FALSE,4.67
"GB2025001491",2025-03-20 10:56:00,"Da Nang","GrabMart","Tourist",18,"Preferred",1.5,"Moca Wallet","Mobile App",1.49,5.7,6.4,1.4,"Medium","Clear","None",0,205000,11000,"4.9","4.9","1",NA,"1",10,"Thursday","Weekday","Morning",15.6842105263158,FALSE,1.49
"GB2025001493",2025-04-13 11:06:00,"Can Tho","GrabFood","Student",30,"Standard",1.4,"Moca Wallet","Mobile App",3.11,13.5,15.9,3.4,"Low","Clear","FOOD20",5000,88000,5000,"4.9","4.2","1",NA,"0",11,"Sunday","Weekend","Lunch",13.8222222222222,FALSE,3.11
"GB2025001497",2025-09-30 08:08:00,"Ho Chi Minh City","GrabFood","Tourist",39,"Standard",3,"Card","Mobile App",6.82,21.9,22.9,7.6,"Low","Cloudy","None",0,74000,22000,"3.6","4.9","1",NA,"2",8,"Tuesday","Weekday","Morning",18.6849315068493,FALSE,6.82
"GB2025001498",2025-10-14 00:33:00,"Hanoi","GrabFood","Corporate",NA,"Preferred",1.4,"Cash","Mobile App",2.02,9.6,11.3,7.2,"Low","Rain","None",0,328000,34000,"5","4.5","1",NA,"3",0,"Tuesday","Weekday","Early Morning",12.625,FALSE,2.02
"GB2025001500",2025-11-03 19:13:00,"Ho Chi Minh City","GrabFood","Working Professional",27,"New",4.1,"Cash","Web Booking",4.45,29.9,31.6,7.3,"Severe","Clear","LOYALTY",9000,4e+05,34000,"3.4","5","1",NA,"3",19,"Monday","Weekday","Evening",8.92976588628763,FALSE,4.45
"GB2025001504",2025-08-22 16:23:00,"Hanoi","GrabFood","Student",35,"High Performer",2.6,"Moca Wallet","Mobile App",4.48,21.8,20.4,5.6,"Medium","Clear","None",0,48000,16000,"4.4","4.5","1",NA,"1",16,"Friday","Weekday","Afternoon",12.3302752293578,FALSE,4.48
"GB2025001510",2025-07-02 14:48:00,"Hanoi","GrabFood","Family",49,"Preferred",0.7,"Card","Web Booking",5.83,17.7,20.2,5,"Low","Clear","None",0,355000,33000,"4.7","3.8","1",NA,"3",14,"Wednesday","Weekday","Afternoon",19.7627118644068,FALSE,5.83
"GB2025001511",2025-12-22 19:27:00,"Hanoi","GrabFood","Frequent User",55,"High Performer",4.4,"Moca Wallet","Mobile App",4.19,11.2,13.8,9.3,"Medium","Clear","None",0,55000,10000,"4.2","4.0","1",NA,"1",19,"Monday","Weekday","Evening",22.4464285714286,FALSE,4.19
"GB2025001514",2025-07-16 10:36:00,"Ho Chi Minh City","GrabFood","Working Professional",33,"High Performer",5,"Cash","Mobile App",4.67,14.1,15,2.5,"Medium","Clear","None",0,354000,NA,"4.6","5","1",NA,"2",10,"Wednesday","Weekday","Morning",19.8723404255319,FALSE,4.67
"GB2025001516",2025-03-24 03:38:00,"Da Nang","GrabFood","Family",36,"Standard",3,"Moca Wallet","Mobile App",2.08,5.1,6.6,2.4,"Low","Rain","None",0,72000,9000,"4.9",NA,"1",NA,"0",3,"Monday","Weekday","Early Morning",24.4705882352941,FALSE,2.08
"GB2025001517",2025-02-14 20:45:00,"Da Nang","GrabFood","Working Professional",22,"New",5.3,"Cash","Mobile App",0.53,2.4,3.1,3.7,"Medium","Cloudy","WEEKEND",1000,448000,18000,"4.7",NA,"1",NA,"1",20,"Friday","Weekday","Evening",13.25,FALSE,0.53
